,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
2679,481950,2017-02-01,2,1,8,28,18,81
2680,481950,2017-03-01,0,0,8,31,23,161
2681,481950,2017-04-01,2,0,10,30,18,140
2682,481950,2017-05-01,3,2,8,31,20,81
2683,481950,2017-06-01,0,0,8,30,22,97
2684,481950,2017-07-01,0,0,10,31,21,134
2685,481950,2017-08-01,0,0,8,31,23,86
2686,481950,2017-09-01,0,0,9,30,21,150
2687,481950,2017-10-01,5,3,9,31,17,151
2688,482497,2012-01-01,7,1,9,31,15,182
2689,482497,2012-02-01,0,0,8,29,21,125
2690,482497,2012-03-01,0,0,9,31,22,143
2691,482497,2012-04-01,4,2,9,30,17,80
2692,482497,2012-05-01,1,2,8,31,22,137
2693,482497,2012-06-01,1,0,9,30,20,91
2694,482497,2012-07-01,0,0,9,31,22,194
2695,482497,2012-08-01,0,0,8,31,23,177
2696,482497,2012-09-01,0,0,10,30,20,200
2697,482497,2012-10-01,5,3,8,31,18,200
2698,482497,2012-11-01,0,0,8,30,22,148
2699,482497,2012-12-01,0,0,10,31,21,103
2700,482497,2013-01-01,3,1,8,31,20,245
2701,482497,2013-02-01,5,1,8,28,15,97
2702,482497,2013-03-01,0,0,10,31,21,103
2703,482497,2013-04-01,4,0,8,30,18,120
2704,482497,2013-05-01,1,2,8,31,22,194
2705,482497,2013-06-01,3,0,10,30,17,182
2706,482497,2013-07-01,0,0,8,31,23,205
2707,482497,2013-08-01,0,0,9,31,22,233
2708,482497,2013-09-01,2,0,9,30,19,228
2709,482497,2013-10-01,5,3,8,31,18,222
2710,482497,2013-11-01,0,0,9,30,21,222
2711,482497,2013-12-01,0,0,9,31,22,148
2712,482497,2014-01-01,2,1,8,31,21,239
2713,482497,2014-02-01,4,1,8,28,16,182
2714,482497,2014-03-01,0,0,10,31,21,103
2715,482497,2014-04-01,1,0,8,30,21,211
2716,482497,2014-05-01,2,2,9,31,20,194
2717,482497,2014-06-01,1,0,9,30,20,165
2718,482497,2014-07-01,0,0,8,31,23,165
2719,482497,2014-08-01,0,0,10,31,21,160
2720,482497,2014-09-01,1,3,8,30,21,137
2721,482497,2014-10-01,5,3,8,31,18,148
2722,482497,2014-11-01,0,0,10,30,20,142
2723,482497,2014-12-01,0,0,8,31,23,137
2724,482497,2015-01-01,2,1,9,31,20,274
2725,482497,2015-02-01,5,1,8,28,15,142
2726,482497,2015-03-01,0,0,9,31,22,240
2727,482497,2015-04-01,1,0,8,30,21,200
2728,482497,2015-05-01,1,2,10,31,20,182
2729,482497,2015-06-01,1,0,8,30,21,166
2730,482497,2015-07-01,0,0,8,31,23,148
2731,482497,2015-08-01,0,0,10,31,21,211
2732,482497,2015-09-01,2,0,8,30,20,160
2733,482497,2015-10-01,5,3,9,31,17,154
2734,482497,2015-11-01,0,0,9,30,21,188
2735,482497,2015-12-01,0,0,8,31,23,211
2736,482497,2016-01-01,1,0,10,31,20,200
2737,482497,2016-02-01,5,1,8,29,16,137
2738,482497,2016-03-01,0,0,8,31,23,205
2739,482497,2016-04-01,1,0,9,30,20,296
2740,482497,2016-05-01,1,2,9,31,21,165
2741,482497,2016-06-01,2,0,8,30,20,154
2742,482497,2016-07-01,0,0,10,31,21,160
2743,482497,2016-08-01,0,0,8,31,23,257
2744,482497,2016-09-01,2,3,8,30,20,239
2745,482497,2016-10-01,5,3,10,31,16,250
2746,482497,2016-11-01,0,0,8,30,22,142
2747,482497,2016-12-01,0,0,9,31,22,205
2748,482497,2017-01-01,4,1,9,31,18,405
2749,482497,2017-02-01,2,1,8,28,18,154
2750,482497,2017-03-01,0,0,8,31,23,245
2751,482497,2017-04-01,2,0,10,30,18,165
2752,482497,2017-05-01,3,2,8,31,20,217
2753,482497,2017-06-01,0,0,8,30,22,217
2754,482497,2017-07-01,0,0,10,31,21,257
2755,482497,2017-08-01,0,0,8,31,23,308
2756,482497,2017-09-01,0,0,9,30,21,336
2757,482497,2017-10-01,5,3,9,31,17,177
2758,492952,2015-11-01,0,0,9,30,21,40
2759,492952,2015-12-01,0,0,8,31,23,174
2760,492952,2016-01-01,1,0,10,31,20,340
2761,492952,2016-02-01,5,1,8,29,16,246
2762,492952,2016-03-01,0,0,8,31,23,174
2763,492952,2016-04-01,1,0,9,30,20,197
2764,492952,2016-05-01,1,2,9,31,21,331
2765,492952,2016-06-01,2,0,8,30,20,261
2766,492952,2016-07-01,0,0,10,31,21,206
2767,492952,2016-08-01,0,0,8,31,23,270
2768,492952,2016-09-01,2,3,8,30,20,434
2769,492952,2016-10-01,5,3,10,31,16,340
2770,492952,2016-11-01,0,0,8,30,22,356
2771,492952,2016-12-01,0,0,9,31,22,585
2772,492952,2017-01-01,4,1,9,31,18,339
2773,492952,2017-02-01,2,1,8,28,18,221
2774,492952,2017-03-01,0,0,8,31,23,119
2775,492952,2017-04-01,2,0,10,30,18,254
2776,492952,2017-05-01,3,2,8,31,20,167
2777,492952,2017-06-01,0,0,8,30,22,166
2778,492952,2017-07-01,0,0,10,31,21,174
2779,492952,2017-08-01,0,0,8,31,23,158
2780,492952,2017-09-01,0,0,9,30,21,261
2781,492952,2017-10-01,5,3,9,31,17,150
2782,496459,2014-05-01,2,2,9,31,20,29
2783,496459,2014-06-01,1,0,9,30,20,240
2784,496459,2014-07-01,0,0,8,31,23,413
2785,496459,2014-08-01,0,0,10,31,21,356
2786,496459,2014-09-01,1,3,8,30,21,566
2787,496459,2014-10-01,5,3,8,31,18,500
2788,496459,2014-11-01,0,0,10,30,20,499
2789,496459,2014-12-01,0,0,8,31,23,692
2790,496459,2015-01-01,2,1,9,31,20,1124
2791,496459,2015-02-01,5,1,8,28,15,1017
2792,496459,2015-03-01,0,0,9,31,22,653
2793,496459,2015-04-01,1,0,8,30,21,710
2794,496459,2015-05-01,1,2,10,31,20,557
2795,496459,2015-06-01,1,0,8,30,21,404
2796,496459,2015-07-01,0,0,8,31,23,595
2797,496459,2015-08-01,0,0,10,31,21,672
2798,496459,2015-09-01,2,0,8,30,20,691
2799,496459,2015-10-01,5,3,9,31,17,682
2800,496459,2015-11-01,0,0,9,30,21,855
2801,496459,2015-12-01,0,0,8,31,23,1055
2802,496459,2016-01-01,1,0,10,31,20,1277
2803,496459,2016-02-01,5,1,8,29,16,845
2804,496459,2016-03-01,0,0,8,31,23,614
2805,496459,2016-04-01,1,0,9,30,20,250
2806,496459,2016-05-01,1,2,9,31,21,547
2807,496459,2016-06-01,2,0,8,30,20,441
2808,496459,2016-07-01,0,0,10,31,21,595
2809,496459,2016-08-01,0,0,8,31,23,596
2810,496459,2016-09-01,2,3,8,30,20,470
2811,496459,2016-10-01,5,3,10,31,16,566
2812,496459,2016-11-01,0,0,8,30,22,586
2813,496459,2016-12-01,0,0,9,31,22,950
2814,496459,2017-01-01,4,1,9,31,18,566
2815,496459,2017-02-01,2,1,8,28,18,288
2816,496459,2017-03-01,0,0,8,31,23,356
2817,496459,2017-04-01,2,0,10,30,18,345
2818,496459,2017-05-01,3,2,8,31,20,384
2819,496459,2017-06-01,0,0,8,30,22,269
2820,496459,2017-07-01,0,0,10,31,21,355
2821,496459,2017-08-01,0,0,8,31,23,327
2822,496459,2017-09-01,0,0,9,30,21,480
2823,496459,2017-10-01,5,3,9,31,17,384
2824,501564,2016-11-01,0,0,8,30,22,37
2825,501564,2016-12-01,0,0,9,31,22,112
2826,501564,2017-01-01,4,1,9,31,18,205
2827,501564,2017-02-01,2,1,8,28,18,167
2828,501564,2017-03-01,0,0,8,31,23,195
2829,501564,2017-04-01,2,0,10,30,18,93
2830,501564,2017-05-01,3,2,8,31,20,158
2831,501564,2017-06-01,0,0,8,30,22,242
2832,501564,2017-07-01,0,0,10,31,21,112
2833,501564,2017-08-01,0,0,8,31,23,56
2834,501564,2017-09-01,0,0,9,30,21,252
2835,501564,2017-10-01,5,3,9,31,17,149
2836,510309,2015-12-01,0,0,8,31,23,41
2837,510309,2016-01-01,1,0,10,31,20,124
2838,510309,2016-02-01,5,1,8,29,16,84
2839,510309,2016-03-01,0,0,8,31,23,119
2840,510309,2016-04-01,1,0,9,30,20,234
2841,510309,2016-05-01,1,2,9,31,21,130
2842,510309,2016-06-01,2,0,8,30,20,145
2843,510309,2016-07-01,0,0,10,31,21,88
2844,510309,2016-08-01,0,0,8,31,23,193
2845,510309,2016-09-01,2,3,8,30,20,109
2846,510309,2016-10-01,5,3,10,31,16,136
2847,510309,2016-11-01,0,0,8,30,22,104
2848,510309,2016-12-01,0,0,9,31,22,130
2849,510309,2017-01-01,4,1,9,31,18,213
2850,510309,2017-02-01,2,1,8,28,18,99
2851,510309,2017-03-01,0,0,8,31,23,176
2852,510309,2017-04-01,2,0,10,30,18,218
2853,510309,2017-05-01,3,2,8,31,20,140
2854,510309,2017-06-01,0,0,8,30,22,198
2855,510309,2017-07-01,0,0,10,31,21,161
2856,510309,2017-08-01,0,0,8,31,23,161
2857,510309,2017-09-01,0,0,9,30,21,171
2858,510309,2017-10-01,5,3,9,31,17,94
2859,516750,2015-08-01,0,0,10,31,21,21
2860,516750,2015-09-01,2,0,8,30,20,11
2861,516750,2015-10-01,5,3,9,31,17,127
2862,516750,2015-11-01,0,0,9,30,21,101
2863,516750,2015-12-01,0,0,8,31,23,254
2864,516750,2016-01-01,1,0,10,31,20,424
2865,516750,2016-02-01,5,1,8,29,16,509
2866,516750,2016-03-01,0,0,8,31,23,450
2867,516750,2016-04-01,1,0,9,30,20,95
2868,516750,2016-05-01,1,2,9,31,21,122
2869,516750,2016-06-01,2,0,8,30,20,117
2870,516750,2016-07-01,0,0,10,31,21,196
2871,516750,2016-08-01,0,0,8,31,23,132
2872,516750,2016-09-01,2,3,8,30,20,154
2873,516750,2016-10-01,5,3,10,31,16,148
2874,516750,2016-11-01,0,0,8,30,22,138
2875,516750,2016-12-01,0,0,9,31,22,244
2876,516750,2017-01-01,4,1,9,31,18,74
2877,516750,2017-02-01,2,1,8,28,18,59
2878,516750,2017-03-01,0,0,8,31,23,85
2879,516750,2017-04-01,2,0,10,30,18,59
2880,516750,2017-05-01,3,2,8,31,20,27
2881,516750,2017-06-01,0,0,8,30,22,26
2882,516750,2017-07-01,0,0,10,31,21,47
2883,516750,2017-08-01,0,0,8,31,23,38
2884,516750,2017-09-01,0,0,9,30,21,32
2885,516750,2017-10-01,5,3,9,31,17,53
2886,526401,2016-03-01,0,0,8,31,23,11
2887,526401,2016-04-01,1,0,9,30,20,199
2888,526401,2016-05-01,1,2,9,31,21,215
2889,526401,2016-06-01,2,0,8,30,20,253
2890,526401,2016-07-01,0,0,10,31,21,347
2891,526401,2016-08-01,0,0,8,31,23,331
2892,526401,2016-09-01,2,3,8,30,20,535
2893,526401,2016-10-01,5,3,10,31,16,396
2894,526401,2016-11-01,0,0,8,30,22,414
2895,526401,2016-12-01,0,0,9,31,22,677
2896,526401,2017-01-01,4,1,9,31,18,259
2897,526401,2017-02-01,2,1,8,28,18,199
2898,526401,2017-03-01,0,0,8,31,23,161
2899,526401,2017-04-01,2,0,10,30,18,127
2900,526401,2017-05-01,3,2,8,31,20,127
2901,526401,2017-06-01,0,0,8,30,22,166
2902,526401,2017-07-01,0,0,10,31,21,177
2903,526401,2017-08-01,0,0,8,31,23,275
2904,526401,2017-09-01,0,0,9,30,21,402
2905,526401,2017-10-01,5,3,9,31,17,385
2906,527765,2016-12-01,0,0,9,31,22,195
2907,527765,2017-01-01,4,1,9,31,18,12
2908,527765,2017-02-01,2,1,8,28,18,35
2909,527765,2017-03-01,0,0,8,31,23,59
2910,527765,2017-04-01,2,0,10,30,18,48
2911,527765,2017-05-01,3,2,8,31,20,30
2912,527765,2017-06-01,0,0,8,30,22,65
2913,527765,2017-07-01,0,0,10,31,21,41
2914,527765,2017-08-01,0,0,8,31,23,65
2915,527765,2017-09-01,0,0,9,30,21,36
2916,527765,2017-10-01,5,3,9,31,17,65
2917,527809,2012-01-01,7,1,9,31,15,199
2918,527809,2012-02-01,0,0,8,29,21,78
2919,527809,2012-03-01,0,0,9,31,22,149
2920,527809,2012-04-01,4,2,9,30,17,116
2921,527809,2012-05-01,1,2,8,31,22,132
2922,527809,2012-06-01,1,0,9,30,20,88
2923,527809,2012-07-01,0,0,9,31,22,127
2924,527809,2012-08-01,0,0,8,31,23,121
2925,527809,2012-09-01,0,0,10,30,20,154
2926,527809,2012-10-01,5,3,8,31,18,132
2927,527809,2012-11-01,0,0,8,30,22,51
2928,527809,2012-12-01,0,0,10,31,21,111
2929,527809,2013-01-01,3,1,8,31,20,105
2930,527809,2013-02-01,5,1,8,28,15,45
2931,527809,2013-03-01,0,0,10,31,21,67
2932,527809,2013-04-01,4,0,8,30,18,110
2933,527809,2013-05-01,1,2,8,31,22,110
2934,527809,2013-06-01,3,0,10,30,17,72
2935,527809,2013-07-01,0,0,8,31,23,105
2936,527809,2013-08-01,0,0,9,31,22,84
2937,527809,2013-09-01,2,0,9,30,19,62
2938,527809,2013-10-01,5,3,8,31,18,67
2939,527809,2013-11-01,0,0,9,30,21,106
2940,527809,2013-12-01,0,0,9,31,22,100
2941,527809,2014-01-01,2,1,8,31,21,172
2942,527809,2014-02-01,4,1,8,28,16,44
2943,527809,2014-03-01,0,0,10,31,21,55
2944,527809,2014-04-01,1,0,8,30,21,72
2945,527809,2014-05-01,2,2,9,31,20,116
2946,527809,2014-06-01,1,0,9,30,20,67
2947,527809,2014-07-01,0,0,8,31,23,73
2948,527809,2014-08-01,0,0,10,31,21,95
2949,527809,2014-09-01,1,3,8,30,21,112
2950,527809,2014-10-01,5,3,8,31,18,145
2951,527809,2014-11-01,0,0,10,30,20,78
2952,527809,2014-12-01,0,0,8,31,23,117
2953,527809,2015-01-01,2,1,9,31,20,200
2954,527809,2015-02-01,5,1,8,28,15,84
2955,527809,2015-03-01,0,0,9,31,22,73
2956,527809,2015-04-01,1,0,8,30,21,73
2957,527809,2015-05-01,1,2,10,31,20,94
2958,527809,2015-06-01,1,0,8,30,21,105
2959,527809,2015-07-01,0,0,8,31,23,105
2960,527809,2015-08-01,0,0,10,31,21,127
2961,527809,2015-09-01,2,0,8,30,20,155
2962,527809,2015-10-01,5,3,9,31,17,144
2963,527809,2015-11-01,0,0,9,30,21,73
2964,527809,2015-12-01,0,0,8,31,23,122
2965,527809,2016-01-01,1,0,10,31,20,200
2966,527809,2016-02-01,5,1,8,29,16,72
2967,527809,2016-03-01,0,0,8,31,23,99
2968,527809,2016-04-01,1,0,9,30,20,160
2969,527809,2016-05-01,1,2,9,31,21,110
2970,527809,2016-06-01,2,0,8,30,20,78
2971,527809,2016-07-01,0,0,10,31,21,56
2972,527809,2016-08-01,0,0,8,31,23,29
2973,527809,2016-09-01,2,3,8,30,20,155
2974,527809,2016-10-01,5,3,10,31,16,171
2975,527809,2016-11-01,0,0,8,30,22,165
2976,527809,2016-12-01,0,0,9,31,22,216
2977,527809,2017-01-01,4,1,9,31,18,316
2978,527809,2017-02-01,2,1,8,28,18,118
2979,527809,2017-03-01,0,0,8,31,23,227
2980,527809,2017-04-01,2,0,10,30,18,217
2981,527809,2017-05-01,3,2,8,31,20,238
2982,527809,2017-06-01,0,0,8,30,22,206
2983,527809,2017-07-01,0,0,10,31,21,227
2984,527809,2017-08-01,0,0,8,31,23,276
2985,527809,2017-09-01,0,0,9,30,21,305
2986,527809,2017-10-01,5,3,9,31,17,154
2987,540712,2016-03-01,0,0,8,31,23,9
2988,540712,2016-04-01,1,0,9,30,20,130
2989,540712,2016-05-01,1,2,9,31,21,74
2990,540712,2016-06-01,2,0,8,30,20,83
2991,540712,2016-07-01,0,0,10,31,21,102
2992,540712,2016-08-01,0,0,8,31,23,56
2993,540712,2016-09-01,2,3,8,30,20,167
2994,540712,2016-10-01,5,3,10,31,16,113
2995,540712,2016-11-01,0,0,8,30,22,531
2996,540712,2016-12-01,0,0,9,31,22,177
2997,540712,2017-01-01,4,1,9,31,18,335
2998,540712,2017-02-01,2,1,8,28,18,325
2999,540712,2017-03-01,0,0,8,31,23,447
3000,540712,2017-04-01,2,0,10,30,18,455
3001,540712,2017-05-01,3,2,8,31,20,335
3002,540712,2017-06-01,0,0,8,30,22,280
3003,540712,2017-07-01,0,0,10,31,21,242
3004,540712,2017-08-01,0,0,8,31,23,270
3005,540712,2017-09-01,0,0,9,30,21,390
3006,540712,2017-10-01,5,3,9,31,17,335
3007,559132,2012-01-01,7,1,9,31,15,428
3008,559132,2012-02-01,0,0,8,29,21,276
3009,559132,2012-03-01,0,0,9,31,22,228
3010,559132,2012-04-01,4,2,9,30,17,186
3011,559132,2012-05-01,1,2,8,31,22,311
3012,559132,2012-06-01,1,0,9,30,20,297
3013,559132,2012-07-01,0,0,9,31,22,255
3014,559132,2012-08-01,0,0,8,31,23,325
3015,559132,2012-09-01,0,0,10,30,20,166
3016,559132,2012-10-01,5,3,8,31,18,83
3017,559132,2012-11-01,0,0,8,30,22,111
3018,559132,2012-12-01,0,0,10,31,21,145
3019,559132,2013-01-01,3,1,8,31,20,303
3020,559132,2013-02-01,5,1,8,28,15,70
3021,559132,2013-03-01,0,0,10,31,21,97
3022,559132,2013-04-01,4,0,8,30,18,152
3023,559132,2013-05-01,1,2,8,31,22,256
3024,559132,2013-06-01,3,0,10,30,17,201
3025,559132,2013-07-01,0,0,8,31,23,229
3026,559132,2013-08-01,0,0,9,31,22,159
3027,559132,2013-09-01,2,0,9,30,19,318
3028,559132,2013-10-01,5,3,8,31,18,200
3029,559132,2013-11-01,0,0,9,30,21,172
3030,559132,2013-12-01,0,0,9,31,22,221
3031,559132,2014-01-01,2,1,8,31,21,311
3032,559132,2014-02-01,4,1,8,28,16,152
3033,559132,2014-03-01,0,0,10,31,21,187
3034,559132,2014-04-01,1,0,8,30,21,166
3035,559132,2014-05-01,2,2,9,31,20,160
3036,559132,2014-06-01,1,0,9,30,20,125
3037,559132,2014-07-01,0,0,8,31,23,139
3038,559132,2014-08-01,0,0,10,31,21,77
3039,559132,2014-09-01,1,3,8,30,21,167
3040,559132,2014-10-01,5,3,8,31,18,152
3041,559132,2014-11-01,0,0,10,30,20,118
3042,559132,2014-12-01,0,0,8,31,23,173
3043,559132,2015-01-01,2,1,9,31,20,380
3044,559132,2015-02-01,5,1,8,28,15,235
3045,559132,2015-03-01,0,0,9,31,22,229
3046,559132,2015-04-01,1,0,8,30,21,180
3047,559132,2015-05-01,1,2,10,31,20,146
3048,559132,2015-06-01,1,0,8,30,21,166
3049,559132,2015-07-01,0,0,8,31,23,138
3050,559132,2015-08-01,0,0,10,31,21,111
3051,559132,2015-09-01,2,0,8,30,20,243
3052,559132,2015-10-01,5,3,9,31,17,208
3053,559132,2015-11-01,0,0,9,30,21,146
3054,559132,2015-12-01,0,0,8,31,23,124
3055,559132,2016-01-01,1,0,10,31,20,159
3056,559132,2016-02-01,5,1,8,29,16,110
3057,559132,2016-03-01,0,0,8,31,23,194
3058,559132,2016-04-01,1,0,9,30,20,331
3059,559132,2016-05-01,1,2,9,31,21,159
3060,559132,2016-06-01,2,0,8,30,20,124
3061,559132,2016-07-01,0,0,10,31,21,76
3062,559132,2016-08-01,0,0,8,31,23,138
3063,559132,2016-09-01,2,3,8,30,20,118
3064,559132,2016-10-01,5,3,10,31,16,83
3065,559132,2016-11-01,0,0,8,30,22,138
3066,559132,2016-12-01,0,0,9,31,22,180
3067,559132,2017-01-01,4,1,9,31,18,201
3068,559132,2017-02-01,2,1,8,28,18,110
3069,559132,2017-03-01,0,0,8,31,23,173
3070,559132,2017-04-01,2,0,10,30,18,83
3071,559132,2017-05-01,3,2,8,31,20,152
3072,559132,2017-06-01,0,0,8,30,22,186
3073,559132,2017-07-01,0,0,10,31,21,159
3074,559132,2017-08-01,0,0,8,31,23,104
3075,559132,2017-09-01,0,0,9,30,21,221
3076,559132,2017-10-01,5,3,9,31,17,104
3077,560265,2013-10-01,5,3,8,31,18,27
3078,560265,2013-11-01,0,0,9,30,21,48
3079,560265,2013-12-01,0,0,9,31,22,129
3080,560265,2014-01-01,2,1,8,31,21,177
3081,560265,2014-02-01,4,1,8,28,16,170
3082,560265,2014-03-01,0,0,10,31,21,82
3083,560265,2014-04-01,1,0,8,30,21,102
3084,560265,2014-05-01,2,2,9,31,20,197
3085,560265,2014-06-01,1,0,9,30,20,300
3086,560265,2014-07-01,0,0,8,31,23,198
3087,560265,2014-08-01,0,0,10,31,21,197
3088,560265,2014-09-01,1,3,8,30,21,224
3089,560265,2014-10-01,5,3,8,31,18,157
3090,560265,2014-11-01,0,0,10,30,20,143
3091,560265,2014-12-01,0,0,8,31,23,232
3092,560265,2015-01-01,2,1,9,31,20,272
3093,560265,2015-02-01,5,1,8,28,15,177
3094,560265,2015-03-01,0,0,9,31,22,272
3095,560265,2015-04-01,1,0,8,30,21,225
3096,560265,2015-05-01,1,2,10,31,20,183
3097,560265,2015-06-01,1,0,8,30,21,265
3098,560265,2015-07-01,0,0,8,31,23,305
3099,560265,2015-08-01,0,0,10,31,21,387
3100,560265,2015-09-01,2,0,8,30,20,464
3101,560265,2015-10-01,5,3,9,31,17,381
3102,560265,2015-11-01,0,0,9,30,21,504
3103,560265,2015-12-01,0,0,8,31,23,585
3104,560265,2016-01-01,1,0,10,31,20,701
3105,560265,2016-02-01,5,1,8,29,16,510
3106,560265,2016-03-01,0,0,8,31,23,368
3107,560265,2016-04-01,1,0,9,30,20,150
3108,560265,2016-05-01,1,2,9,31,21,184
3109,560265,2016-06-01,2,0,8,30,20,204
3110,560265,2016-07-01,0,0,10,31,21,251
3111,560265,2016-08-01,0,0,8,31,23,136
3112,560265,2016-09-01,2,3,8,30,20,272
3113,560265,2016-10-01,5,3,10,31,16,218
3114,560265,2016-11-01,0,0,8,30,22,313
3115,560265,2016-12-01,0,0,9,31,22,354
3116,560265,2017-01-01,4,1,9,31,18,347
3117,560265,2017-02-01,2,1,8,28,18,306
3118,560265,2017-03-01,0,0,8,31,23,245
3119,560265,2017-04-01,2,0,10,30,18,102
3120,560265,2017-05-01,3,2,8,31,20,129
3121,560265,2017-06-01,0,0,8,30,22,171
3122,560265,2017-07-01,0,0,10,31,21,68
3123,560265,2017-08-01,0,0,8,31,23,54
3124,560265,2017-09-01,0,0,9,30,21,88
3125,560265,2017-10-01,5,3,9,31,17,75
3126,569154,2016-11-01,0,0,8,30,22,37
3127,569154,2016-12-01,0,0,9,31,22,479
3128,569154,2017-01-01,4,1,9,31,18,404
3129,569154,2017-02-01,2,1,8,28,18,184
3130,569154,2017-03-01,0,0,8,31,23,524
3131,569154,2017-04-01,2,0,10,30,18,387
3132,569154,2017-05-01,3,2,8,31,20,332
3133,569154,2017-06-01,0,0,8,30,22,359
3134,569154,2017-07-01,0,0,10,31,21,441
3135,569154,2017-08-01,0,0,8,31,23,276
3136,569154,2017-09-01,0,0,9,30,21,386
3137,569154,2017-10-01,5,3,9,31,17,359
3138,576298,2012-01-01,7,1,9,31,15,301
3139,576298,2012-02-01,0,0,8,29,21,436
3140,576298,2012-03-01,0,0,9,31,22,412
3141,576298,2012-04-01,4,2,9,30,17,499
3142,576298,2012-05-01,1,2,8,31,22,625
3143,576298,2012-06-01,1,0,9,30,20,491
3144,576298,2012-07-01,0,0,9,31,22,767
3145,576298,2012-08-01,0,0,8,31,23,640
3146,576298,2012-09-01,0,0,10,30,20,657
3147,576298,2012-10-01,5,3,8,31,18,633
3148,576298,2012-11-01,0,0,8,30,22,616
3149,576298,2012-12-01,0,0,10,31,21,703
3150,576298,2013-01-01,3,1,8,31,20,1020
3151,576298,2013-02-01,5,1,8,28,15,1098
3152,576298,2013-03-01,0,0,10,31,21,688
3153,576298,2013-04-01,4,0,8,30,18,640
3154,576298,2013-05-01,1,2,8,31,22,641
3155,576298,2013-06-01,3,0,10,30,17,411
3156,576298,2013-07-01,0,0,8,31,23,435
3157,576298,2013-08-01,0,0,9,31,22,633
3158,576298,2013-09-01,2,0,9,30,19,720
3159,576298,2013-10-01,5,3,8,31,18,664
3160,576298,2013-11-01,0,0,9,30,21,530
3161,576298,2013-12-01,0,0,9,31,22,348
3162,576298,2014-01-01,2,1,8,31,21,1076
3163,576298,2014-02-01,4,1,8,28,16,908
3164,576298,2014-03-01,0,0,10,31,21,617
3165,576298,2014-04-01,1,0,8,30,21,616
3166,576298,2014-05-01,2,2,9,31,20,696
3167,576298,2014-06-01,1,0,9,30,20,554
3168,576298,2014-07-01,0,0,8,31,23,609
3169,576298,2014-08-01,0,0,10,31,21,562
3170,576298,2014-09-01,1,3,8,30,21,720
3171,576298,2014-10-01,5,3,8,31,18,562
3172,576298,2014-11-01,0,0,10,30,20,396
3173,576298,2014-12-01,0,0,8,31,23,499
3174,576298,2015-01-01,2,1,9,31,20,799
3175,576298,2015-02-01,5,1,8,28,15,783
3176,576298,2015-03-01,0,0,9,31,22,902
3177,576298,2015-04-01,1,0,8,30,21,665
3178,576298,2015-05-01,1,2,10,31,20,648
3179,576298,2015-06-01,1,0,8,30,21,538
3180,576298,2015-07-01,0,0,8,31,23,484
3181,576298,2015-08-01,0,0,10,31,21,554
3182,576298,2015-09-01,2,0,8,30,20,719
3183,576298,2015-10-01,5,3,9,31,17,640
3184,576298,2015-11-01,0,0,9,30,21,712
3185,576298,2015-12-01,0,0,8,31,23,538
3186,576298,2016-01-01,1,0,10,31,20,609
3187,576298,2016-02-01,5,1,8,29,16,531
3188,576298,2016-03-01,0,0,8,31,23,562
3189,576298,2016-04-01,1,0,9,30,20,371
3190,576298,2016-05-01,1,2,9,31,21,435
3191,576298,2016-06-01,2,0,8,30,20,308
3192,576298,2016-07-01,0,0,10,31,21,308
3193,576298,2016-08-01,0,0,8,31,23,371
3194,576298,2016-09-01,2,3,8,30,20,356
3195,576298,2016-10-01,5,3,10,31,16,317
3196,576298,2016-11-01,0,0,8,30,22,286
3197,576298,2016-12-01,0,0,9,31,22,514
3198,576298,2017-01-01,4,1,9,31,18,261
3199,576298,2017-02-01,2,1,8,28,18,514
3200,576298,2017-03-01,0,0,8,31,23,466
3201,576298,2017-04-01,2,0,10,30,18,380
3202,576298,2017-05-01,3,2,8,31,20,301
3203,576298,2017-06-01,0,0,8,30,22,231
3204,576298,2017-07-01,0,0,10,31,21,310
3205,576298,2017-08-01,0,0,8,31,23,270
3206,576298,2017-09-01,0,0,9,30,21,293
3207,576298,2017-10-01,5,3,9,31,17,174
3208,580470,2012-01-01,7,1,9,31,15,467
3209,580470,2012-02-01,0,0,8,29,21,295
3210,580470,2012-03-01,0,0,9,31,22,272
3211,580470,2012-04-01,4,2,9,30,17,225
3212,580470,2012-05-01,1,2,8,31,22,271
3213,580470,2012-06-01,1,0,9,30,20,249
3214,580470,2012-07-01,0,0,9,31,22,313
3215,580470,2012-08-01,0,0,8,31,23,277
3216,580470,2012-09-01,0,0,10,30,20,313
3217,580470,2012-10-01,5,3,8,31,18,266
3218,580470,2012-11-01,0,0,8,30,22,213
3219,580470,2012-12-01,0,0,10,31,21,290
3220,580470,2013-01-01,3,1,8,31,20,413
3221,580470,2013-02-01,5,1,8,28,15,231
3222,580470,2013-03-01,0,0,10,31,21,325
3223,580470,2013-04-01,4,0,8,30,18,302
3224,580470,2013-05-01,1,2,8,31,22,313
3225,580470,2013-06-01,3,0,10,30,17,296
3226,580470,2013-07-01,0,0,8,31,23,467
3227,580470,2013-08-01,0,0,9,31,22,366
3228,580470,2013-09-01,2,0,9,30,19,396
3229,580470,2013-10-01,5,3,8,31,18,349
3230,580470,2013-11-01,0,0,9,30,21,437
3231,580470,2013-12-01,0,0,9,31,22,496
3232,580470,2014-01-01,2,1,8,31,21,726
3233,580470,2014-02-01,4,1,8,28,16,254
3234,580470,2014-03-01,0,0,10,31,21,395
3235,580470,2014-04-01,1,0,8,30,21,431
3236,580470,2014-05-01,2,2,9,31,20,573
